fecha,codigo_indicador,indicador,formato,sistema_financiero,banca_publica,banca_privada,banca_nacional,banca_extranjera,companias_financieras
2020-08,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,5.7,,,,,
2020-08,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,64.64,,,,,
2020-08,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,66.9,,,,,
2020-08,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,28.56,,,,,
2020-08,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,31.46,,,,,
2020-08,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,35.76,,,,,
2020-08,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,28.85,,,,,
2020-08,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,14.08,,,,,
2020-08,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.43,,,,,
2020-08,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,4.22,,,,,
2020-08,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.34,,,,,
2020-08,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,2.0,,,,,
2020-08,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.88,,,,,
2020-08,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.42,,,,,
2020-08,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,5.08,,,,,
2020-08,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,53.04,,,,,
2020-08,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,27.59,,,,,
2020-08,800010500090,L9 - Liquidez con leliq y pases (%),P,61.48,,,,,
2020-09,800010100010,C1 - Apalancamiento (en veces),N,5.38,,,,,
2020-09,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 6 (%),P,-0.2,,,,,
2020-09,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 6 (%),P,-2.2,,,,,
2020-09,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,4.64,,,,,
2020-09,800010200110,A11 - Cartera Irregular Sector Privado (%),P,4.4,,,,,
2020-09,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.12,,,,,
2020-09,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.51,,,,,
2020-09,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,119.33,,,,,
2020-09,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.7,,,,,
2020-09,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.7,,,,,
2020-09,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,64.09,,,,,
2020-09,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.63,,,,,
2020-09,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,19.79,,,,,
2020-09,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,5.79,,,,,
2020-09,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,61.08,,,,,
2020-09,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,69.59,,,,,
2020-09,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,29.18,,,,,
2020-09,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,27.81,,,,,
2020-09,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,33.23,,,,,
2020-09,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,28.88,,,,,
2020-09,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.59,,,,,
2020-09,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.49,,,,,
2020-09,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,3.8,,,,,
2020-09,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.06,,,,,
2020-09,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.95,,,,,
2020-09,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.88,,,,,
2020-09,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.44,,,,,
2020-09,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,4.83,,,,,
2020-09,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,52.59,,,,,
2020-09,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,27.89,,,,,
2020-09,800010500090,L9 - Liquidez con leliq y pases (%),P,61.44,,,,,
2020-10,800010100010,C1 - Apalancamiento (en veces),N,5.07,,,,,
2020-10,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-0.74,,,,,
2020-10,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-2.56,,,,,
2020-10,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,4.38,,,,,
2020-10,800010200110,A11 - Cartera Irregular Sector Privado (%),P,4.13,,,,,
2020-10,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,56.06,,,,,
2020-10,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,44.64,,,,,
2020-10,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,124.28,,,,,
2020-10,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.41,,,,,
2020-10,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.44,,,,,
2020-10,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,67.04,,,,,
2020-10,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.45,,,,,
2020-10,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,17.83,,,,,
2020-10,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,5.99,,,,,
2020-10,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,57.93,,,,,
2020-10,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,69.44,,,,,
2020-10,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,30.17,,,,,
2020-10,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,23.39,,,,,
2020-10,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,31.1,,,,,
2020-10,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.05,,,,,
2020-10,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.33,,,,,
2020-10,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.42,,,,,
2020-10,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,3.25,,,,,
2020-10,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,11.81,,,,,
2020-10,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.92,,,,,
2020-10,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.9,,,,,
2020-10,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.46,,,,,
2020-10,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,4.25,,,,,
2020-10,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,46.93,,,,,
2020-10,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,25.38,,,,,
2020-10,800010500090,L9 - Liquidez con leliq y pases (%),P,59.69,,,,,
2020-11,800010100010,C1 - Apalancamiento (en veces),N,5.01,,,,,
2020-11,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-1.2,,,,,
2020-11,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-2.94,,,,,
2020-11,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,4.25,,,,,
2020-11,800010200110,A11 - Cartera Irregular Sector Privado (%),P,4.01,,,,,
2020-11,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.31,,,,,
2020-11,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.33,,,,,
2020-11,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,128.78,,,,,
2020-11,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,2.19,,,,,
2020-11,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.45,,,,,
2020-11,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,71.19,,,,,
2020-11,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.35,,,,,
2020-11,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,17.97,,,,,
2020-11,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.14,,,,,
2020-11,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,55.47,,,,,
2020-11,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,70.44,,,,,
2020-11,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,31.07,,,,,
2020-11,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,22.05,,,,,
2020-11,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,29.54,,,,,
2020-11,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.29,,,,,
2020-11,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.39,,,,,
2020-11,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.22,,,,,
2020-11,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,3.11,,,,,
2020-11,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,11.74,,,,,
2020-11,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.99,,,,,
2020-11,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.92,,,,,
2020-11,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.51,,,,,
2020-11,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,4.1,,,,,
2020-11,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,47.76,,,,,
2020-11,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,25.71,,,,,
2020-11,800010500090,L9 - Liquidez con leliq y pases (%),P,59.82,,,,,
2020-12,800010100010,C1 - Apalancamiento (en veces),N,5.55,,,,,
2020-12,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-1.83,,,,,
2020-12,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-3.79,,,,,
2020-12,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,4.01,,,,,
2020-12,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.78,,,,,
2020-12,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,55.78,,,,,
2020-12,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.56,,,,,
2020-12,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,137.03,,,,,
2020-12,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,1.88,,,,,
2020-12,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.23,,,,,
2020-12,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,79.3,,,,,
2020-12,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.14,,,,,
2020-12,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,18.28,,,,,
2020-12,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.08,,,,,
2020-12,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,67.67,,,,,
2020-12,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,76.25,,,,,
2020-12,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,32.32,,,,,
2020-12,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,19.96,,,,,
2020-12,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,36.18,,,,,
2020-12,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.86,,,,,
2020-12,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.75,,,,,
2020-12,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.12,,,,,
2020-12,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.85,,,,,
2020-12,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.7,,,,,
2020-12,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.83,,,,,
2020-12,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.95,,,,,
2020-12,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.64,,,,,
2020-12,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,4.15,,,,,
2020-12,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,47.57,,,,,
2020-12,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,26.7,,,,,
2020-12,800010500090,L9 - Liquidez con leliq y pases (%),P,60.56,,,,,
2021-01,800010100010,C1 - Apalancamiento (en veces),N,5.26,,,,,
2021-01,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-1.09,,,,,
2021-01,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-3.54,,,,,
2021-01,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.97,,,,,
2021-01,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.72,,,,,
2021-01,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.87,,,,,
2021-01,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.4,,,,,
2021-01,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,137.16,,,,,
2021-01,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,1.8,,,,,
2021-01,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.29,,,,,
2021-01,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,75.92,,,,,
2021-01,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.1,,,,,
2021-01,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,19.0,,,,,
2021-01,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.12,,,,,
2021-01,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,66.12,,,,,
2021-01,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,78.71,,,,,
2021-01,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,32.83,,,,,
2021-01,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,16.24,,,,,
2021-01,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,34.46,,,,,
2021-01,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.43,,,,,
2021-01,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.74,,,,,
2021-01,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.16,,,,,
2021-01,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.35,,,,,
2021-01,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.45,,,,,
2021-01,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.79,,,,,
2021-01,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.88,,,,,
2021-01,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.55,,,,,
2021-01,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.61,,,,,
2021-01,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,48.49,,,,,
2021-01,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,27.69,,,,,
2021-01,800010500090,L9 - Liquidez con leliq y pases (%),P,60.35,,,,,
2021-02,800010100010,C1 - Apalancamiento (en veces),N,5.21,,,,,
2021-02,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-1.01,,,,,
2021-02,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-3.68,,,,,
2021-02,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.89,,,,,
2021-02,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.64,,,,,
2021-02,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.87,,,,,
2021-02,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,45.41,,,,,
2021-02,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,140.24,,,,,
2021-02,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,1.69,,,,,
2021-02,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.24,,,,,
2021-02,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,75.25,,,,,
2021-02,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.07,,,,,
2021-02,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,18.4,,,,,
2021-02,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.14,,,,,
2021-02,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,66.5,,,,,
2021-02,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,80.89,,,,,
2021-02,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,33.33,,,,,
2021-02,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,15.84,,,,,
2021-02,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,34.31,,,,,
2021-02,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.16,,,,,
2021-02,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,13.81,,,,,
2021-02,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.37,,,,,
2021-02,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.3,,,,,
2021-02,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.36,,,,,
2021-02,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.71,,,,,
2021-02,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.83,,,,,
2021-02,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.5,,,,,
2021-02,800010401150,RG15 - Retorno sobre Activos (ROA) antes Imp. de Gcias (%),P,3.49,,,,,
2021-02,800010500010,L1 - Liq con titulos c/cotiz + posici�n de call y leliq (%),P,48.44,,,,,
2021-02,800010500080,L8_II - Liquidez con t�tulos con cotiz (%),P,27.31,,,,,
2021-02,800010500090,L9 - Liquidez con leliq y pases (%),P,60.86,,,,,
2021-03,800010100010,C1 - Apalancamiento (en veces),N,5.15,,,,,
2021-03,800010100020,C2 - P�rdida Potencial de Cartera en Situaci�n 2 a 5 (%),P,-1.1,,,,,
2021-03,800010100030,C3 - P�rdida Potencial de Cartera en Situaci�n 3 a 5 (%),P,-3.14,,,,,
2021-03,800010200090,A9 - Total Cartera Irregular / Total Financiaciones (%),P,3.99,,,,,
2021-03,800010200110,A11 - Cartera Irregular Sector Privado (%),P,3.75,,,,,
2021-03,800010200120,A12 - Participaci�n Cartera Comercial Sector Privado (%),P,54.15,,,,,
2021-03,800010200130,A13 - Participaci�n Cartera Consumo Sector Privado (%),P,46.09,,,,,
2021-03,800010200140,A14 - Previsiones sobre Cartera Irregular Total (%),P,134.38,,,,,
2021-03,800010200160,A16 - Cartera Irregular Consumo Sector Privado (%),P,1.98,,,,,
2021-03,800010200170,A17 - Cartera Irregular Comercial Sector Privado (%),P,5.24,,,,,
2021-03,800010200210,A21 - Posici�n de Previsiones M�n Sector Priv No Fciero (%),P,72.49,,,,,
2021-03,800010201030,AG3 - Importancia de Cartera Vencida del Sector Privado (%),P,3.15,,,,,
2021-03,800010201290,AG29 - Efectivo y Dep�sito en Bancos / Activo (%),P,17.75,,,,,
2021-03,800010300010,E1 - Absorci�n de Gastos de Ad. con Vol�men de Negocio (%),P,6.08,,,,,
2021-03,800010300020,E2 - Margen de Rentabilidad Operat./Gastos de Estructura (%),P,69.81,,,,,
2021-03,800010300040,E4 - Dep�sitos por Empleado (en millones de pesos),N,84.73,,,,,
2021-03,800010300050,E5 - Financiaciones por Empleado (en millones de pesos),N,34.03,,,,,
2021-03,800010400010,R1 - Rendimiento Anual del Patrimonio ( ROE) (%),P,15.23,,,,,
2021-03,800010400020,R2 - Rendimiento Ordinario del Patrimonio (%),P,35.62,,,,,
2021-03,800010400080,R8 - Tasa Implicita Pr�stamos Totales (%),P,29.25,,,,,
2021-03,800010400090,R9 - Tasa Implicita Dep�sitos Totales (%),P,14.13,,,,,
2021-03,800010400170,R17 - Gastos en Personal / Gastos de Administraci�n (%),P,56.45,,,,,
2021-03,800010401010,RG1 - Retorno sobre Activos ( ROA) (%),P,2.22,,,,,
2021-03,800010401020,RG2 - Ingresos Financieros Netos / Activo  (%),P,12.42,,,,,
2021-03,800010401030,RG3 - Cargos por Incobrabilidad / Activo  (%),P,1.61,,,,,
2021-03,800010401040,RG4 - Ingresos Netos por Servicios / Activo  (%),P,1.82,,,,,
2021-03,800010401050,RG5 - Gastos de Administraci�n / Activo  (%),P,7.44,,,,,
